date,binance_btcusd_yield,binance_btccm_yield,binance_ethusd_yield,binance_ethcm_yield,bybit_btcusd_yield,bybit_btccm_yield,bybit_ethusd_yield,bybit_ethcm_yield,okx_btcusd_yield,okx_btccm_yield,okx_ethusd_yield,okx_ethcm_yield,binance_btc_yield,binance_eth_yield,bybit_btc_yield,bybit_eth_yield,okx_btc_yield,okx_eth_yield,binance_total_yield,bybit_total_yield,okx_total_yield,btc_total_yield,eth_total_yield,total_yield
2023-01-11,0.019534659808627897,0.04312878185155222,0.09711657553109765,0.004540694478460949,-0.19599450150524933,0.020322653898316778,-0.17611071728371996,-0.06565205884365188,0.004519842981999922,-0.034589992660797764,-0.040754086000160616,-0.0059127154386861,0.06266344166018012,0.1016572700095586,-0.17567184760693255,-0.24176277612737185,-0.03007014967879784,-0.04666680143884672,0.16432071166973872,-0.4174346237343044,-0.07673695111764456,-0.14307855562555027,-0.18677230755665997,-0.32985086318221024
2023-01-12,0.11603138527251655,0.12699752842926015,0.13580269705307213,0.13583798457845653,-0.16697395030672113,0.09427816569259173,-0.12656795869607695,0.13390205835959312,-0.02888332637505009,0.08295799394751535,-0.08948007353460563,0.08316916406996167,0.2430289137017767,0.27164068163152866,-0.0726957846141294,0.007334099663516169,0.05407466757246526,-0.006310909464643966,0.5146695953333054,-0.06536168495061323,0.0477637581078213,0.22440779666011257,0.27266387183040086,0.49707166849051343
2023-01-13,0.12021125785042708,0.12025998628490586,0.13829313424417067,0.03537727405037838,-0.36243218728182847,0.09117334423713763,-0.13228539744386725,0.13766242241302162,0.04068241288870933,0.29859452059834046,0.12037246184830863,0.21802400611989392,0.24047124413533294,0.17367040829454905,-0.27125884304469083,0.005377024969154376,0.3392769334870498,0.33839646796820255,0.414141652429882,-0.26588181807553646,0.6776734014552523,0.3084893345776919,0.517443901231906,0.8259332358095979
2023-01-14,0.3442798202885424,0.15389050663423065,0.7340359793522213,0.1949372287012323,-0.09618640423837799,0.13222429559210447,0.06161911402489029,0.14662363199274253,-0.061653165028321744,0.08385651517227322,0.02865568229038673,0.05505037292707482,0.4981703269227731,0.9289732080534536,0.03603789135372648,0.20824274601763282,0.022203350143951472,0.08370605521746155,1.4271435349762267,0.2442806373713593,0.10590940536141302,0.556411568420451,1.220922009288548,1.777333577708999
2023-01-15,0.2363866345969794,0.1482683827163953,0.33701356232788915,0.15210681167940865,0.14681527811706396,0.1471590311952069,0.14936173553466814,0.14957631486037393,0.8868127634818801,0.6490025221209474,1.492931134022216,0.845923696580785,0.3846550173133747,0.4891203740072978,0.29397430931227087,0.29893805039504207,1.5358152856028275,2.338854830603001,0.8737753913206725,0.5929123597073129,3.8746701162058286,2.214444612228473,3.126913255005341,5.341357867233814
2023-01-16,0.14914661860500233,0.1492079977257159,0.17624567499041888,0.1532280184391177,0.14811544699691503,0.14839728678017394,0.15187926418678632,0.1520750131170765,0.21499224131607075,0.42407669014099314,0.3634603818240907,0.17543046422540387,0.29835461633071825,0.3294736934295366,0.296512733777089,0.3039542773038628,0.6390689314570639,0.5388908460494946,0.6278283097602548,0.6004670110809518,1.1779597775065584,1.2339362815648711,1.172318816782894,2.4062550983477653
2023-01-17,0.15041345402469308,0.150459640694671,0.15461283823459127,0.1546914079771038,0.15033796672434785,0.15066856028525732,0.12661542299643536,0.15419729806200477,0.04832068368293441,0.1250580848391687,0.1434947588278197,0.2434541523638365,0.3008730947193641,0.30930424621169506,0.3010065270096052,0.28081272105844013,0.1733787685221031,0.3869489111916562,0.6101773409310591,0.5818192480680453,0.5603276797137593,0.7752583902510723,0.9770658784617914,1.7523242687128637
2023-01-18,0.15035101823769859,0.129603940986891,0.15415506733737772,0.1541776901091212,0.006612932764649138,0.15098813883479045,0.15348158430393544,0.15495232122315628,-0.07652709691015769,0.0336441078715799,0.027633107722879968,0.03755393108254257,0.2799549592245896,0.3083327574464989,0.1576010715994396,0.3084339055270917,-0.04288298903857779,0.06518703880542254,0.5882877166710885,0.4660349771265313,0.022304049766844747,0.3946730417854514,0.6819537017790132,1.0766267435644645
2023-01-19,0.14754996619787986,0.14756810012970867,0.14974441327505295,0.1497658861627753,0.08861327182795908,0.14738027635089468,0.14917527675502762,0.14925193361050537,0.029116813821712384,0.09139686859983986,0.19055169175228026,0.13702401779239537,0.2951180663275885,0.29951029943782825,0.23599354817885376,0.298427210365533,0.12051368242155225,0.32757570954467563,0.5946283657654168,0.5344207585443868,0.4480893919662279,0.6516252969279945,0.9255132193480369,1.5771385162760314
2023-01-20,0.14955944287603207,0.14406697543376934,0.15293827761077572,0.15300594228730313,-0.0831138620694033,0.009426782560614466,0.05308772394095862,0.15169925177559662,-0.006288429017115349,0.04975114154378302,0.08678824807603047,0.15078384038799708,0.2936264183098014,0.30594421989807885,-0.07368707950878883,0.20478697571655524,0.04346271252666767,0.23757208846402755,0.5995706382078803,0.1310998962077664,0.2810348009906952,0.26340205132768024,0.7483032840786616,1.0117053354063419
2023-01-21,0.16263554104176547,0.11844114302133768,0.16333254970198174,0.16338750095376686,0.11022492273084361,0.15902559086890977,0.16007966062462575,0.16020200296427123,0.040968699273739695,0.04826764957277385,0.18272194012497,0.22315754116974063,0.28107668406310315,0.3267200506557486,0.2692505135997534,0.320281663588897,0.08923634884651355,0.40587948129471063,0.6077967347188518,0.5895321771886504,0.4951158301412242,0.6395635465093701,1.0528811955393562,1.6924447420487263
2023-01-22,0.1630952795970726,0.16313707875036942,0.16092947559625714,0.16097800741436674,0.16353818619262306,0.16385694859745836,0.1606345667000355,0.1607354987023044,0.05135204325780851,0.26532727258694644,0.1867882448636804,0.17998103590347259,0.326232358347442,0.3219074830106239,0.3273951347900814,0.3213700654023399,0.31667931584475495,0.366769280767153,0.6481398413580659,0.6487652001924213,0.6834485966119079,0.9703068089822784,1.0100468291801168,1.9803536381623952
2023-01-23,0.16253397148165005,0.16259837289343593,0.16270503315895435,0.16073531265100494,0.16213238789277318,0.16248805665711252,0.16038294364477124,0.1604431902158654,0.13812036298246144,0.1783100924867631,0.42038724640199754,0.4987221148845593,0.325132344375086,0.3234403458099593,0.3246204445498857,0.32082613386063663,0.31643045546922455,0.9191093612865568,0.6485726901850453,0.6454465784105223,1.2355398167557814,0.9661832443941962,1.5633758409571528,2.529559085351349
2023-01-24,0.16417761177925683,0.1642522381008451,0.16068905117190013,0.1607317700364832,0.16341659893344285,0.1637658956209711,0.1597599269240324,0.15986759243511584,0.17125297821974494,0.07738026022511435,0.18634263906393667,0.16951691715234896,0.32842984988010193,0.32142082120838333,0.32718249455441395,0.31962751935914824,0.2486332384448593,0.3558595562162856,0.6498506710884853,0.6468100139135622,0.6044927946611449,0.9042455828793752,0.9969078967838172,1.9011534796631924
2023-01-25,0.1616509971472142,0.16177244730750595,0.15251210585713815,0.15265443824806124,0.1620940368122903,0.18224703336322068,0.15374539023155975,0.1538295997115322,0.0678227605122319,0.18159111014878193,0.25377003831673695,0.26674249437711106,0.32342344445472015,0.3051665441051994,0.34434107017551097,0.30757498994309196,0.24941387066101384,0.520512532693848,0.6285899885599195,0.6519160601186029,0.7699264033548618,0.917178385291245,1.1332540667421394,2.0504324520333843
2023-01-26,0.16438181683321273,0.16446038902675642,0.15790424845601336,0.1580099824708603,0.163662346258709,0.1639903347965357,0.15604284837206484,0.1561112140337253,0.17765694827177292,0.16832654250288903,0.05596480613849186,0.09902425593825659,0.32884220585996915,0.31591423092687365,0.3276526810552447,0.31215406240579013,0.34598349077466195,0.15498906207674845,0.6447564367868428,0.6398067434610348,0.5009725528514104,1.0024783776898758,0.7830573554094122,1.785535733099288
2023-01-27,0.16174114627809932,0.11650199441210174,0.15629617318474742,0.13992708962380163,0.16348954976838903,0.1637838491667467,0.1548984526899153,0.15496634022931666,0.06174384090439933,0.07111296324275629,0.10655329605288544,-0.02935557985474635,0.27824314069020106,0.29622326280854905,0.32727339893513574,0.30986479291923197,0.13285680414715562,0.07719771619813909,0.5744664034987501,0.6371381918543677,0.2100545203452947,0.7383733437724924,0.6832857719259201,1.4216591156984124
2023-01-28,0.1646076398521943,0.16470096520690203,0.1565582686851119,0.15667936526955373,0.1648739198949889,0.16517737343044847,0.15651410993636605,0.15002356303391107,0.010611273028600987,0.05273060230844728,0.02444041257499685,0.07676332656511198,0.3293086050590963,0.31323763395466564,0.33005129332543737,0.3065376729702771,0.06334187533704827,0.10120373914010883,0.642546239013762,0.6365889662957145,0.1645456144771571,0.722701773721582,0.7209790460650516,1.4436808197866335
2023-01-29,0.1663615013489108,0.16041814397769194,0.1568119545187694,0.12598555178684467,0.1656519874480895,0.16602250971515975,0.15603513586231865,0.15614805111130647,0.05212295524270938,0.04968620561046211,0.12327327216835027,0.027993543979454083,0.32677964532660275,0.28279750630561407,0.33167449716324926,0.3121831869736251,0.10180916085317149,0.15126681614780435,0.6095771516322168,0.6438576841368744,0.25307597700097584,0.7602633033430235,0.7462475094270435,1.506510812770067
2023-01-30,0.1684932771549319,0.16854738977441386,0.15978905150437983,0.15982202947038138,0.16824500735575776,0.16864786440328783,0.1593253144938993,0.15943300244951075,0.32447425764889815,0.42529854118808874,0.2923219098351355,0.3224420189666366,0.33704066692934576,0.3196110809747612,0.3368928717590456,0.31875831694341006,0.7497727988369869,0.6147639288017721,0.656651747904107,0.6556511887024556,1.364536727638759,1.4237063375253782,1.2531333267199434,2.676839664245322
2023-01-31,0.164208432894827,0.16361833270483417,0.15539604605029056,0.14025201842032575,0.16262211428533102,0.16298902824987005,0.15299200490502352,0.1530665609021138,0.12997446292937864,0.15545672695804091,0.3218674231586538,0.09962611141449607,0.3278267655996612,0.2956480644706163,0.32561114253520107,0.3060585658071373,0.28543118988741956,0.42149353457314986,0.6234748300702775,0.6316697083423384,0.7069247244605694,0.9388690980222818,1.0232001648509035,1.9620692628731853
2023-02-01,0.16488773133460954,0.1649678159856114,0.1554291758223474,0.1555100220430381,0.1649162067912877,0.16531476280321167,0.15539552677243185,0.15549042229611687,0.02770671752109788,0.07447559272324611,0.10559441130534597,0.12679081551505966,0.32985554732022093,0.3109391978653855,0.3302309695944994,0.3108859490685487,0.10218231024434399,0.23238522682040563,0.6407947451856064,0.6411169186630481,0.3345675370647496,0.7622688271590643,0.8542103737543398,1.6164792009134041
2023-02-02,0.17054113390013503,0.17063539207466105,0.1642903377602325,0.1644030856963823,0.16925938705510246,0.23471021457594254,0.16239110749631736,0.1625596813983179,0.23358562555519957,0.28259793866587146,0.20892854959111595,0.19022516961748237,0.3411765259747961,0.3286934234566148,0.403969601631045,0.32495078889463525,0.516183564221071,0.3991537192085983,0.6698699494314109,0.7289203905256803,0.9153372834296694,1.2613296918269121,1.0527979315598484,2.3141276233867605
2023-02-03,0.16845306280118555,0.1685156686396898,0.1628560786212201,0.1629835021382966,0.1688234433323259,0.4909651011785623,0.1626156650064745,0.1627660731334435,0.36012335393909956,0.30953288772491394,0.31334958279686065,0.42552376735389896,0.33696873144087536,0.3258395807595167,0.6597885445108882,0.325381738139918,0.6696562416640135,0.7388733501507596,0.662808312200392,0.9851702826508062,1.408529591814773,1.666413517615777,1.3900946690501943,3.056508186665971
2023-02-04,0.1674636060334116,0.16754175796117554,0.16488251457016578,0.16494871890139917,0.166603805360225,0.16698012687315456,0.16266149838501698,0.1627660731334435,0.11770176589284476,0.1679227612280949,0.1293766795989577,0.10361111393067435,0.33500536399458714,0.32983123347156496,0.33358393223337957,0.32542757151846047,0.28562452712093966,0.23298779352963206,0.6648365974661521,0.65901150375184,0.5186123206505717,0.9542138233489064,0.8882465985196575,1.8424604218685638
2023-02-05,0.16650226370857313,0.1665439405522553,0.16405348008995913,0.16412947643627507,0.16688103005684485,0.1672643493494288,0.16369746052667922,0.16386038294799166,0.06494155386979639,0.06434310549206446,-0.01820262464236677,0.036728533506032335,0.3330462042608284,0.3281829565262342,0.33414537940627365,0.3275578434746709,0.12928465936186084,0.018525908863665563,0.6612291607870626,0.6617032228809445,0.1478105682255264,0.7964762430289629,0.6742667088645706,1.4707429518935335
2023-02-06,0.16405767401596338,0.08886172877545206,0.16169817535432984,0.12710468623933613,0.16313891556109894,0.16349021514345896,0.15951904155318886,0.15968634690822525,0.1527271748619956,0.06640040378558099,0.08091386685204571,0.0754153488825291,0.25291940279141545,0.28880286159366597,0.3266291307045579,0.3192053884614141,0.2191275786475766,0.1563292157345748,0.5417222643850814,0.645834519165972,0.3754567943821514,0.7986761121435499,0.7643374657896549,1.5630135779332048
2023-02-07,0.1633370228939217,0.08850938366939975,0.16039451927998827,0.16049798131660653,0.1636674665451323,0.16394159576401734,0.16097108757940903,0.16109129843455783,0.12639205214399207,0.18548749835029743,0.08987546969400872,0.1595551640735524,0.25184640656332147,0.3208925005965948,0.32760906230914966,0.32206238601396686,0.3118795504942895,0.24943063376756114,0.5727389071599163,0.6496714483231165,0.5613101842618506,0.8913350193667606,0.8923855203781228,1.7837205397448834
2023-02-08,0.16529256934780867,0.043950588503872456,0.16485373359035638,0.16494231911948543,0.16526609347410615,0.16560114958755956,0.16414924033780776,0.16432489229625769,0.08839765366367658,0.20440269150662194,0.06832264773813712,0.17530505449547573,0.20924315785168113,0.3297960527098418,0.3308672430616657,0.32847413263406544,0.2928003451702985,0.24362770223361285,0.5390392105615229,0.6593413756957311,0.5364280474039114,0.8329107460836453,0.9018978875775201,1.7348086336611654
2023-02-09,0.1624808818243737,0.07743289319247859,0.16169250566494298,0.13967249888467737,0.1339276287393234,0.16190279484267145,0.16021862620888694,0.16033931512413147,0.16628886142508725,0.03672788739143629,0.18065395909058846,0.16199489767718322,0.2399137750168523,0.30136500454962034,0.29583042358199485,0.3205579413330184,0.20301674881652354,0.3426488567677717,0.5412787795664726,0.6163883649150133,0.5456656055842952,0.7387609474153707,0.9645718026504104,1.703332750065781
2023-02-10,0.15510705651737378,0.07474335952503486,0.13412020284123138,0.06781125114174147,0.15524694529213479,0.155574683233906,0.1517936862509912,0.1518949819650397,0.1528700362697486,0.011589390990376147,0.2264398581483824,0.04846628936877906,0.22985041604240863,0.20193145398297285,0.3108216285260408,0.3036886682160309,0.16445942726012475,0.27490614751716147,0.4317818700253815,0.6145102967420717,0.4393655747772862,0.7051314718285742,0.7805262697161652,1.4856577415447394
2023-02-11,0.09247957730929413,0.056549792130381915,0.03437868923996423,-0.04015154666099985,0.130398342466435,0.13166880273930848,0.1487777149646463,0.10255254043656925,-0.0012970423434773837,-0.11986583319960742,0.08848081825893761,0.015102752430669275,0.14902936943967604,-0.005772857421035615,0.2620671452057435,0.25133025540121556,-0.1211628755430848,0.10358357068960689,0.14325651201864043,0.513397400606959,-0.017579304853477917,0.2899336391023347,0.34914096866978683,0.6390746077721216
2023-02-12,0.08853751284519684,-1.3774972524971396e-05,0.08125054676318832,0.01785950832479677,0.15453752732240655,-0.01814723605283064,0.14907352132433482,0.09083728436124705,-0.040745134083309265,-0.07041332906611242,0.06124411116530659,0.00656532902736684,0.08852373787267187,0.0991100550879851,0.13639029126957591,0.23991080568558187,-0.11115846314942168,0.06780944019267343,0.18763379296065696,0.3763010969551578,-0.04334902295674825,0.1137555659928261,0.4068303009662404,0.5205858669590665
2023-02-13,0.0920189889910914,0.07863471771001485,0.08833528533214352,0.09610731444946374,0.11756673398514939,0.0940011151123159,0.11693937132037391,0.10787331691399205,-0.07700077480352774,-0.061562877196811416,0.030025001861772926,-0.07424195217281648,0.17065370670110624,0.18444259978160726,0.2115678490974653,0.22481268823436595,-0.13856365200033915,-0.04421695031104356,0.3550963064827135,0.43638053733183124,-0.1827806023113827,0.24365790379823238,0.36503833770492966,0.608696241503162
2023-02-14,0.14942016809341951,0.025093610048029458,0.0441205603074768,0.09173233254381463,0.15403393165891832,0.1273240410235812,0.14609836637668305,0.14626007904636484,0.11606485108430986,0.041226024227365876,0.015956346434161883,0.0596397333363079,0.17451377814144897,0.13585289285129143,0.2813579726824995,0.2923584454230479,0.15729087531167574,0.07559607977046978,0.3103666709927404,0.5737164181055474,0.23288695508214552,0.6131626261356242,0.5038074180448091,1.1169700441804333
2023-02-15,0.07261902381961494,0.1353081148601103,0.0561114881894933,0.027151918834143585,0.010648178158403354,0.1321897964336769,0.010560337143822762,0.03884458940529245,0.041402343154328225,0.0006923455901937103,-0.07756424852514232,0.07033192280051215,0.20792713867972523,0.08326340702363688,0.14283797459208025,0.04940492654911521,0.042094688744521935,-0.007232325724630173,0.2911905457033621,0.19224290114119547,0.03486236301989176,0.3928598020163274,0.12543600784812192,0.5182958098644493
2023-02-16,0.26655985352724976,0.278069152326355,0.19322410089250242,0.18057668503632662,0.20461527948983704,0.24233841994862781,0.16388097498382903,0.1640458112811467,0.017799061753023482,0.22507654951553424,0.037374656837966924,0.18334049230057303,0.5446290058536047,0.37380078592882904,0.44695369943846486,0.32792678626497573,0.24287561126855772,0.22071514913853996,0.9184297917824338,0.7748804857034406,0.4635907604070977,1.2344583165606273,0.9224427213323447,2.156901037892972
2023-02-17,0.17036890092846635,0.22259454086980268,0.16358452298351245,0.1636740770174414,0.17297907430818937,0.2709729880181433,0.16519677122055598,0.16541712872871162,0.42550505938638516,0.6409670020986626,0.3364238192936524,0.4421855680789004,0.39296344179826903,0.32725860000095386,0.44395206232633266,0.3306138999492676,1.0664720614850478,0.7786093873725528,0.7202220417992229,0.7745659622756003,1.8450814488576006,1.9033875656096495,1.4364818873227743,3.339869452932424
2023-02-18,0.17679031596700634,0.17693395743700235,0.16766232748578802,0.16780331174458052,0.17597687542218243,0.17638693599734512,0.167211119326943,0.16740273331921718,0.12241098485778457,0.3055532042085589,0.06927996949595983,0.12953819631035257,0.3537242734040087,0.33546563923036854,0.35236381141952755,0.33461385264616017,0.4279641890663435,0.1988181658063124,0.6891899126343772,0.6869776640656877,0.6267823548726559,1.1340522738898797,0.8688976576828411,2.002949931572721
2023-02-19,0.17774894104930272,0.177982752894436,0.16824694953809805,0.1684189992282128,0.17674369889606,0.17711306243326308,0.16650839114812443,0.16670862734961678,0.012417169036436526,0.33896306183235203,-0.0074107471209622355,-0.019568071345040683,0.3557316939437387,0.33666594876631084,0.3538567613293231,0.3332170184977412,0.35138023086878856,-0.02697881846600292,0.6923976427100496,0.6870737798270643,0.32440141240278564,1.0609686861418504,0.6429041487980491,1.7038728349398995
2023-02-20,0.1766259916384747,0.17683655718466595,0.16777167700213425,0.16792521142066352,0.17640745673517033,0.1767758767322345,0.1666707666585452,0.16687503360585665,0.04356058552432107,0.16083050501143714,0.2646104349602034,0.10527072229534218,0.35346254882314065,0.33569688842279777,0.3531833334674048,0.33354580026440184,0.2043910905357582,0.3698811572555456,0.6891594372459384,0.6867291337318067,0.5742722477913038,0.9110369728263037,1.0391238459427452,1.950160818769049
2023-02-21,0.17843871816406387,0.223816954984275,0.16763632731211842,0.16779119375676266,0.1778623480172774,0.27805051947340664,0.16665661539078158,0.16688211524809504,0.24598270029033897,0.6442937042450194,0.029207414819058197,0.3111889165782733,0.4022556731483389,0.3354275210688811,0.45591286749068405,0.3335387306388766,0.8902764045353584,0.3403963313973315,0.73768319421722,0.7894515981295607,1.2306727359326899,1.7484449451743813,1.0093625831050892,2.757807528279471
2023-02-22,0.172737704191692,0.17291762114093578,0.16180944859420965,0.1619457463163363,0.17417681415932296,0.1746007534504186,0.16250003187508133,0.1626443505106454,0.11529612730154026,0.07781555374926619,0.12272110125401392,-0.025346736138869286,0.34565532533262777,0.32375519491054594,0.34877756760974155,0.32514438238572674,0.19311168105080645,0.09737436511514463,0.6694105202431737,0.6739219499954683,0.2904860461659511,0.8875445739931758,0.7462739424114173,1.633818516404593
2023-02-23,0.09568170670077603,0.17371051993426367,0.11345921348481247,0.16373481035186455,0.17175548468924595,0.17214674606373825,0.16093200955580378,0.16107720528783842,0.1681009741666799,0.02236740811089244,0.2031118147483808,0.13100394838666807,0.2693922266350397,0.277194023836677,0.3439022307529842,0.3220092148436422,0.19046838227757235,0.33411576313504887,0.5465862504717167,0.6659114455966264,0.5245841454126212,0.8037628396655963,0.9333190018153681,1.7370818414809643
2023-02-24,0.08363576707491727,0.1700260826721376,0.09682457380544696,0.16150715107177205,0.17118230089769315,0.1716250571061213,0.1619220382346951,0.1621276119206918,0.06832500692562338,-0.017583290581368982,-0.005486919336842311,-0.031476676902653544,0.25366184974705486,0.258331724877219,0.34280735800381446,0.3240496501553869,0.050741716344254395,-0.036963596239495855,0.5119935746242739,0.6668570081592013,0.01377812010475854,0.6472109240951237,0.54541777879311,1.1926287028882336
2023-02-25,0.008958492384971484,0.1653360570269149,0.11938477484182886,0.15811707745170245,0.1645720615590256,0.16493730181510302,0.15701503526895588,0.15714309478231292,0.08604201535238043,-0.003515293874953529,0.2038504544357278,0.07849322373243184,0.17429454941188638,0.2775018522935313,0.3295093633741286,0.3141581300512688,0.0825267214774269,0.28234367816815964,0.4517964017054177,0.6436674934253974,0.36487039964558654,0.5863306342634419,0.8740036605129597,1.4603342947764015
2023-02-26,0.08926598120744189,0.15348442499977955,0.03498508328953953,0.1577831009839019,0.16509946769939887,0.16543033646721028,0.15638119758845037,0.15652525996374322,0.08991857057828634,0.15451903822570578,0.1828844694257059,0.14943581539420103,0.24275040620722144,0.19276818427344145,0.33052980416660915,0.3129064575521936,0.24443760880399212,0.33232028481990694,0.4355185904806629,0.6434362617188027,0.5767578936238991,0.8177178191778227,0.837994926645542,1.6557127458233647
2023-02-27,0.08759226028501654,0.168431598891986,0.13127463069187795,0.16209824737152223,0.1676997395396369,0.16805693570590563,0.1607193917669436,0.1608235578157151,-0.0002886852844300458,0.239645076069386,0.09240327436293572,0.2046145429854882,0.25602385917700254,0.2933728780634002,0.33575667524554254,0.3215429495826587,0.23935639078495596,0.2970178173484239,0.5493967372404027,0.6572996248282013,0.5363742081333799,0.831136925207501,0.9119336449944828,1.7430705702019837
2023-02-28,0.06049674119175319,0.1477982359127148,0.08164859282365278,0.07883894485868326,0.16680863727136974,0.1671575970676742,0.13907108279283165,0.11783122010780489,0.03994190798620978,0.01634169390693163,0.07445925029086187,-0.03692977701018063,0.20829497710446798,0.16048753768233603,0.33396623433904393,0.25690230290063654,0.05628360189314141,0.037529473280681236,0.368782514786804,0.5908685372396805,0.09381307517382265,0.5985448133366533,0.4549193138636538,1.0534641272003071
2023-03-01,0.11134780587040316,0.11079105141260825,0.10803428333070397,0.0376208612134854,0.16760135113679397,0.12096450312454277,0.16098833865579598,0.11227063624366451,0.025491194563530994,-0.009393729000485518,0.07038579717755677,0.0484198087957568,0.22213885728301141,0.14565514454418937,0.28856585426133674,0.2732589748994605,0.016097465563045477,0.11880560597331358,0.3677940018272008,0.5618248291607972,0.13490307153635905,0.5268021771073936,0.5377197254169634,1.064521902524357
