Time,BTCUSDT Spot,BTCUSDT Future,Basis BTCUSDT Future,BTCUSD PERP Future,Basis BTCUSD PERP Future
2022-10-12 07:00:00,19112.41,19103.4,-9.0099999999984,19104.1,-8.31000000000131
2022-10-12 08:00:00,19141.43,19133.8,-7.630000000001019,19136.5,-4.930000000000291
2022-10-12 09:00:00,19169.61,19162.3,-7.31000000000131,19164.7,-4.9099999999998545
2022-10-12 10:00:00,19154.01,19145.2,-8.809999999997672,19141.8,-12.209999999999127
2022-10-12 11:00:00,19114.62,19107.2,-7.419999999998254,19106.8,-7.819999999999709
2022-10-12 12:00:00,19075.99,19069.0,-6.990000000001601,19066.0,-9.9900000000016
2022-10-12 13:00:00,19115.62,19110.0,-5.619999999998981,19109.0,-6.619999999998981
2022-10-12 14:00:00,19088.59,19084.0,-4.5900000000001455,19085.2,-3.389999999999418
2022-10-12 15:00:00,19137.32,19130.5,-6.819999999999709,19133.7,-3.6199999999989814
2022-10-12 16:00:00,19099.14,19090.1,-9.040000000000873,19091.7,-7.43999999999869
2022-10-12 17:00:00,19091.68,19083.4,-8.279999999998836,19080.3,-11.380000000001019
2022-10-12 18:00:00,19117.63,19108.5,-9.130000000001019,19105.2,-12.430000000000291
2022-10-12 19:00:00,19137.18,19132.3,-4.880000000001019,19130.9,-6.279999999998836
2022-10-12 20:00:00,19171.56,19162.8,-8.760000000002037,19158.9,-12.659999999999854
2022-10-12 21:00:00,19180.31,19170.5,-9.81000000000131,19169.3,-11.010000000002037
2022-10-12 22:00:00,19155.37,19144.0,-11.369999999998981,19149.9,-5.469999999997526
2022-10-12 23:00:00,19155.53,19148.0,-7.529999999998836,19148.2,-7.329999999998108
2022-10-13 00:00:00,19148.33,19141.5,-6.830000000001746,19141.6,-6.730000000003201
2022-10-13 01:00:00,19106.57,19100.8,-5.770000000000437,19097.6,-8.970000000001164
2022-10-13 02:00:00,19087.91,19079.6,-8.31000000000131,19073.1,-14.81000000000131
2022-10-13 03:00:00,19089.16,19080.7,-8.459999999999127,19080.6,-8.56000000000131
2022-10-13 04:00:00,19094.12,19087.9,-6.219999999997526,19082.4,-11.719999999997526
2022-10-13 05:00:00,19090.96,19083.5,-7.459999999999127,19077.2,-13.7599999999984
2022-10-13 06:00:00,19059.72,19052.5,-7.220000000001164,19050.4,-9.319999999999709
2022-10-13 07:00:00,19005.29,19000.1,-5.190000000002328,19000.0,-5.290000000000873
2022-10-13 08:00:00,19009.16,19002.2,-6.959999999999127,19003.5,-5.6599999999998545
2022-10-13 09:00:00,18993.2,18987.6,-5.600000000002183,18977.6,-15.600000000002183
2022-10-13 10:00:00,18690.22,18682.4,-7.819999999999709,18678.8,-11.420000000001892
2022-10-13 11:00:00,18753.2,18744.9,-8.299999999999272,18738.5,-14.700000000000728
2022-10-13 12:00:00,18385.3,18377.9,-7.399999999997817,18370.9,-14.399999999997817
2022-10-13 13:00:00,18432.14,18420.5,-11.639999999999418,18416.4,-15.739999999997963
2022-10-13 14:00:00,18415.0,18404.8,-10.200000000000728,18400.7,-14.299999999999272
2022-10-13 15:00:00,18958.59,18947.7,-10.889999999999418,18951.6,-6.990000000001601
2022-10-13 16:00:00,19086.39,19077.5,-8.889999999999418,19078.4,-7.989999999997963
2022-10-13 17:00:00,19157.9,19148.7,-9.200000000000728,19151.0,-6.900000000001455
2022-10-13 18:00:00,19422.01,19409.0,-13.0099999999984,19415.4,-6.609999999996944
2022-10-13 19:00:00,19369.94,19360.9,-9.039999999997235,19362.3,-7.639999999999418
2022-10-13 20:00:00,19382.61,19373.5,-9.110000000000582,19373.7,-8.909999999999854
2022-10-13 21:00:00,19401.16,19391.4,-9.7599999999984,19398.1,-3.0600000000013097
2022-10-13 22:00:00,19431.0,19421.1,-9.900000000001455,19426.2,-4.799999999999272
2022-10-13 23:00:00,19375.13,19365.5,-9.630000000001019,19369.1,-6.030000000002474
2022-10-14 00:00:00,19407.66,19398.3,-9.360000000000582,19404.0,-3.6599999999998545
2022-10-14 01:00:00,19860.71,19854.2,-6.509999999998399,19858.7,-2.0099999999983993
2022-10-14 02:00:00,19829.18,19818.6,-10.580000000001746,19817.7,-11.479999999999563
2022-10-14 03:00:00,19816.85,19806.3,-10.549999999999272,19804.1,-12.75
2022-10-14 04:00:00,19812.52,19803.7,-8.819999999999709,19804.3,-8.220000000001164
2022-10-14 05:00:00,19804.01,19796.0,-8.0099999999984,19796.1,-7.9099999999998545
2022-10-14 06:00:00,19793.71,19783.6,-10.110000000000582,19783.6,-10.110000000000582
2022-10-14 07:00:00,19642.35,19633.2,-9.149999999997817,19635.8,-6.549999999999272
2022-10-14 08:00:00,19616.73,19609.7,-7.029999999998836,19606.6,-10.130000000001019
2022-10-14 09:00:00,19647.53,19641.0,-6.529999999998836,19641.5,-6.029999999998836
2022-10-14 10:00:00,19687.22,19678.7,-8.520000000000437,19681.3,-5.920000000001892
2022-10-14 11:00:00,19596.25,19588.3,-7.950000000000728,19588.0,-8.25
2022-10-14 12:00:00,19802.96,19792.0,-10.959999999999127,19790.5,-12.459999999999127
2022-10-14 13:00:00,19664.11,19657.5,-6.610000000000582,19660.6,-3.5100000000020373
2022-10-14 14:00:00,19463.15,19456.9,-6.25,19457.6,-5.55000000000291
2022-10-14 15:00:00,19358.59,19352.9,-5.68999999999869,19351.0,-7.5900000000001455
2022-10-14 16:00:00,19303.26,19297.0,-6.259999999998399,19292.7,-10.559999999997672
2022-10-14 17:00:00,19362.83,19355.1,-7.730000000003201,19358.7,-4.130000000001019
2022-10-14 18:00:00,19213.84,19206.8,-7.040000000000873,19205.0,-8.840000000000146
2022-10-14 19:00:00,19168.18,19160.0,-8.180000000000291,19161.8,-6.380000000001019
2022-10-14 20:00:00,19175.65,19167.1,-8.55000000000291,19170.3,-5.350000000002183
2022-10-14 21:00:00,19107.94,19098.3,-9.639999999999418,19100.1,-7.8400000000001455
2022-10-14 22:00:00,19159.83,19150.2,-9.630000000001019,19151.6,-8.230000000003201
2022-10-14 23:00:00,19176.93,19164.6,-12.330000000001746,19168.4,-8.529999999998836
2022-10-15 00:00:00,19200.86,19191.7,-9.159999999999854,19196.0,-4.860000000000582
2022-10-15 01:00:00,19173.58,19166.0,-7.580000000001746,19168.2,-5.380000000001019
2022-10-15 02:00:00,19197.08,19186.6,-10.480000000003201,19187.6,-9.480000000003201
2022-10-15 03:00:00,19200.99,19190.7,-10.290000000000873,19197.0,-3.9900000000016007
2022-10-15 04:00:00,19187.86,19178.3,-9.56000000000131,19179.7,-8.159999999999854
2022-10-15 05:00:00,19175.92,19167.4,-8.519999999996799,19167.6,-8.319999999999709
2022-10-15 06:00:00,19168.2,19159.2,-9.0,19164.4,-3.7999999999992724
2022-10-15 07:00:00,19169.79,19159.0,-10.790000000000873,19163.8,-5.990000000001601
2022-10-15 08:00:00,19070.68,19061.1,-9.580000000001746,19064.1,-6.580000000001746
2022-10-15 09:00:00,19107.75,19099.0,-8.75,19096.9,-10.849999999998545
2022-10-15 10:00:00,19155.33,19147.1,-8.230000000003201,19146.6,-8.730000000003201
2022-10-15 11:00:00,19167.33,19160.8,-6.530000000002474,19157.4,-9.930000000000291
2022-10-15 12:00:00,19168.62,19157.8,-10.819999999999709,19162.7,-5.919999999998254
2022-10-15 13:00:00,19168.68,19161.0,-7.680000000000291,19166.5,-2.180000000000291
2022-10-15 14:00:00,19144.29,19136.0,-8.290000000000873,19133.9,-10.389999999999418
2022-10-15 15:00:00,19127.95,19119.5,-8.450000000000728,19126.0,-1.9500000000007276
2022-10-15 16:00:00,19125.56,19117.7,-7.860000000000582,19113.6,-11.960000000002765
2022-10-15 17:00:00,19108.47,19100.1,-8.37000000000262,19098.2,-10.270000000000437
2022-10-15 18:00:00,19117.78,19108.4,-9.37999999999738,19111.8,-5.979999999999563
2022-10-15 19:00:00,19102.17,19091.9,-10.269999999996799,19093.5,-8.669999999998254
2022-10-15 20:00:00,19094.92,19088.3,-6.619999999998981,19093.7,-1.2199999999975262
2022-10-15 21:00:00,19068.59,19062.1,-6.490000000001601,19065.6,-2.9900000000016007
2022-10-15 22:00:00,19061.09,19049.7,-11.389999999999418,19053.1,-7.990000000001601
2022-10-15 23:00:00,19069.39,19060.4,-8.989999999997963,19059.6,-9.790000000000873
2022-10-16 00:00:00,19139.32,19130.7,-8.619999999998981,19130.5,-8.819999999999709
2022-10-16 01:00:00,19142.51,19134.7,-7.809999999997672,19135.5,-7.009999999998399
2022-10-16 02:00:00,19114.74,19106.1,-8.640000000003056,19103.1,-11.640000000003056
2022-10-16 03:00:00,19123.43,19111.4,-12.029999999998836,19113.7,-9.729999999999563
2022-10-16 04:00:00,19135.38,19127.0,-8.380000000001019,19126.1,-9.280000000002474
2022-10-16 05:00:00,19150.56,19139.3,-11.260000000002037,19139.4,-11.159999999999854
2022-10-16 06:00:00,19133.1,19123.0,-10.099999999998545,19122.7,-10.399999999997817
2022-10-16 07:00:00,19134.31,19124.2,-10.110000000000582,19126.9,-7.4099999999998545
2022-10-16 08:00:00,19165.58,19157.9,-7.680000000000291,19158.1,-7.480000000003201
2022-10-16 09:00:00,19140.89,19130.8,-10.090000000000146,19132.0,-8.889999999999418
2022-10-16 10:00:00,19129.37,19119.1,-10.270000000000437,19118.7,-10.669999999998254
2022-10-16 11:00:00,19144.69,19136.7,-7.989999999997963,19137.1,-7.5900000000001455
2022-10-16 12:00:00,19133.61,19123.9,-9.709999999999127,19123.3,-10.31000000000131
2022-10-16 13:00:00,19127.57,19118.4,-9.169999999998254,19120.5,-7.069999999999709
2022-10-16 14:00:00,19130.36,19120.3,-10.06000000000131,19117.8,-12.56000000000131
2022-10-16 15:00:00,19158.49,19148.6,-9.890000000003056,19146.0,-12.4900000000016
2022-10-16 16:00:00,19139.03,19127.9,-11.12999999999738,19132.5,-6.529999999998836
2022-10-16 17:00:00,19132.13,19125.5,-6.630000000001019,19125.6,-6.530000000002474
2022-10-16 18:00:00,19134.11,19123.3,-10.81000000000131,19130.8,-3.3100000000013097
2022-10-16 19:00:00,19375.39,19369.9,-5.489999999997963,19368.0,-7.389999999999418
2022-10-16 20:00:00,19329.63,19320.0,-9.630000000001019,19326.4,-3.2299999999995634
2022-10-16 21:00:00,19148.25,19138.5,-9.75,19136.7,-11.549999999999272
2022-10-16 22:00:00,19302.08,19289.8,-12.280000000002474,19288.0,-14.080000000001746
2022-10-16 23:00:00,19262.98,19251.9,-11.079999999998108,19255.7,-7.279999999998836
2022-10-17 00:00:00,19230.44,19220.0,-10.43999999999869,19219.6,-10.840000000000146
2022-10-17 01:00:00,19177.47,19166.9,-10.569999999999709,19169.3,-8.170000000001892
2022-10-17 02:00:00,19204.36,19193.5,-10.860000000000582,19191.6,-12.760000000002037
2022-10-17 03:00:00,19186.38,19178.4,-7.979999999999563,19180.7,-5.680000000000291
2022-10-17 04:00:00,19226.25,19220.2,-6.049999999999272,19224.7,-1.5499999999992724
2022-10-17 05:00:00,19272.2,19263.7,-8.5,19265.8,-6.400000000001455
2022-10-17 06:00:00,19241.75,19229.6,-12.150000000001455,19233.3,-8.450000000000728
2022-10-17 07:00:00,19295.58,19285.0,-10.580000000001746,19289.1,-6.480000000003201
2022-10-17 08:00:00,19259.83,19251.0,-8.830000000001746,19251.2,-8.630000000001019
2022-10-17 09:00:00,19336.64,19327.6,-9.040000000000873,19333.4,-3.2399999999979627
2022-10-17 10:00:00,19398.46,19386.4,-12.059999999997672,19386.2,-12.2599999999984
2022-10-17 11:00:00,19457.58,19452.8,-4.780000000002474,19450.6,-6.980000000003201
2022-10-17 12:00:00,19518.0,19509.3,-8.700000000000728,19507.4,-10.599999999998545
2022-10-17 13:00:00,19586.22,19574.6,-11.62000000000262,19573.9,-12.319999999999709
2022-10-17 14:00:00,19473.84,19464.9,-8.93999999999869,19461.5,-12.340000000000146
2022-10-17 15:00:00,19535.19,19524.5,-10.68999999999869,19529.7,-5.489999999997963
2022-10-17 16:00:00,19511.0,19501.9,-9.099999999998545,19505.7,-5.299999999999272
2022-10-17 17:00:00,19521.21,19513.3,-7.9099999999998545,19513.9,-7.309999999997672
2022-10-17 18:00:00,19516.74,19508.6,-8.140000000003056,19512.2,-4.540000000000873
2022-10-17 19:00:00,19526.84,19519.3,-7.540000000000873,19516.7,-10.139999999999418
2022-10-17 20:00:00,19526.97,19520.0,-6.970000000001164,19521.0,-5.970000000001164
2022-10-17 21:00:00,19514.57,19509.5,-5.069999999999709,19512.6,-1.9700000000011642
2022-10-17 22:00:00,19514.23,19507.3,-6.930000000000291,19511.5,-2.7299999999995634
2022-10-17 23:00:00,19549.86,19540.6,-9.260000000002037,19538.6,-11.260000000002037
2022-10-18 00:00:00,19596.34,19587.9,-8.43999999999869,19585.3,-11.040000000000873
2022-10-18 01:00:00,19536.16,19528.0,-8.159999999999854,19526.5,-9.659999999999854
2022-10-18 02:00:00,19488.73,19485.1,-3.6300000000010186,19483.5,-5.229999999999563
2022-10-18 03:00:00,19547.9,19539.9,-8.0,19537.3,-10.600000000002183
2022-10-18 04:00:00,19580.61,19572.4,-8.209999999999127,19576.6,-4.010000000002037
2022-10-18 05:00:00,19553.5,19545.0,-8.5,19541.8,-11.700000000000728
2022-10-18 06:00:00,19643.57,19634.3,-9.270000000000437,19633.7,-9.869999999998981
2022-10-18 07:00:00,19664.92,19655.8,-9.119999999998981,19659.7,-5.219999999997526
2022-10-18 08:00:00,19534.45,19526.2,-8.25,19522.3,-12.150000000001455
2022-10-18 09:00:00,19528.61,19521.3,-7.31000000000131,19523.8,-4.81000000000131
2022-10-18 10:00:00,19532.16,19521.9,-10.2599999999984,19521.2,-10.959999999999127
2022-10-18 11:00:00,19563.59,19555.8,-7.790000000000873,19559.0,-4.5900000000001455
2022-10-18 12:00:00,19626.76,19620.6,-6.1599999999998545,19625.8,-0.9599999999991269
2022-10-18 13:00:00,19542.79,19534.9,-7.889999999999418,19531.5,-11.290000000000873
2022-10-18 14:00:00,19416.96,19409.5,-7.459999999999127,19407.8,-9.159999999999854
2022-10-18 15:00:00,19375.01,19364.1,-10.909999999999854,19364.9,-10.109999999996944
2022-10-18 16:00:00,19411.75,19403.9,-7.849999999998545,19403.7,-8.049999999999272
2022-10-18 17:00:00,19406.73,19399.0,-7.729999999999563,19397.3,-9.430000000000291
2022-10-18 18:00:00,19220.87,19211.6,-9.270000000000437,19209.2,-11.669999999998254
2022-10-18 19:00:00,19216.21,19209.6,-6.610000000000582,19209.9,-6.309999999997672
2022-10-18 20:00:00,19365.96,19357.7,-8.2599999999984,19358.3,-7.6599999999998545
2022-10-18 21:00:00,19293.62,19286.3,-7.319999999999709,19289.4,-4.219999999997526
2022-10-18 22:00:00,19320.5,19312.2,-8.299999999999272,19311.6,-8.900000000001455
2022-10-18 23:00:00,19327.44,19320.9,-6.539999999997235,19320.5,-6.93999999999869
2022-10-19 00:00:00,19234.0,19226.1,-7.900000000001455,19227.4,-6.599999999998545
2022-10-19 01:00:00,19312.35,19305.3,-7.049999999999272,19307.2,-5.149999999997817
2022-10-19 02:00:00,19290.66,19285.6,-5.06000000000131,19281.5,-9.159999999999854
2022-10-19 03:00:00,19281.63,19276.0,-5.630000000001019,19278.4,-3.2299999999995634
2022-10-19 04:00:00,19277.02,19269.1,-7.920000000001892,19267.8,-9.220000000001164
2022-10-19 05:00:00,19255.11,19246.9,-8.209999999999127,19250.2,-4.9099999999998545
2022-10-19 06:00:00,19190.2,19183.1,-7.100000000002183,19184.7,-5.5
2022-10-19 07:00:00,19218.11,19210.0,-8.110000000000582,19214.3,-3.8100000000013097
2022-10-19 08:00:00,19194.42,19188.1,-6.319999999999709,19193.4,-1.0199999999967986
2022-10-19 09:00:00,19268.16,19259.9,-8.2599999999984,19260.2,-7.959999999999127
2022-10-19 10:00:00,19216.48,19207.7,-8.779999999998836,19204.6,-11.880000000001019
2022-10-19 11:00:00,19200.84,19193.2,-7.639999999999418,19192.8,-8.040000000000873
2022-10-19 12:00:00,19163.19,19156.6,-6.5900000000001455,19155.2,-7.989999999997963
2022-10-19 13:00:00,19123.8,19117.0,-6.799999999999272,19113.4,-10.399999999997817
2022-10-19 14:00:00,19154.96,19145.0,-9.959999999999127,19145.0,-9.959999999999127
2022-10-19 15:00:00,19266.43,19259.8,-6.630000000001019,19263.2,-3.2299999999995634
2022-10-19 16:00:00,19179.27,19173.1,-6.170000000001892,19168.0,-11.270000000000437
2022-10-19 17:00:00,19183.19,19174.9,-8.289999999997235,19172.5,-10.68999999999869
2022-10-19 18:00:00,19186.32,19180.6,-5.720000000001164,19181.4,-4.919999999998254
2022-10-19 19:00:00,19232.59,19223.6,-8.9900000000016,19223.3,-9.290000000000873
2022-10-19 20:00:00,19194.71,19187.1,-7.610000000000582,19185.4,-9.309999999997672
2022-10-19 21:00:00,19194.37,19185.8,-8.569999999999709,19192.0,-2.3699999999989814
2022-10-19 22:00:00,19140.38,19136.0,-4.380000000001019,19137.8,-2.5800000000017462
2022-10-19 23:00:00,19123.97,19116.7,-7.270000000000437,19120.9,-3.069999999999709
2022-10-20 00:00:00,18972.69,18963.4,-9.289999999997235,18964.3,-8.389999999999418
2022-10-20 01:00:00,19047.02,19036.2,-10.819999999999709,19034.0,-13.020000000000437
2022-10-20 02:00:00,19062.77,19053.2,-9.569999999999709,19054.2,-8.569999999999709
2022-10-20 03:00:00,19042.09,19033.2,-8.889999999999418,19035.5,-6.5900000000001455
2022-10-20 04:00:00,19183.68,19173.9,-9.779999999998836,19171.2,-12.479999999999563
2022-10-20 05:00:00,19141.23,19129.5,-11.729999999999563,19131.6,-9.630000000001019
2022-10-20 06:00:00,19133.03,19125.6,-7.430000000000291,19120.4,-12.62999999999738
2022-10-20 07:00:00,19145.94,19138.0,-7.93999999999869,19134.0,-11.93999999999869
2022-10-20 08:00:00,19114.67,19104.2,-10.469999999997526,19104.9,-9.769999999996799
2022-10-20 09:00:00,19185.79,19178.0,-7.790000000000873,19182.1,-3.6900000000023283
2022-10-20 10:00:00,19202.48,19190.9,-11.579999999998108,19190.5,-11.979999999999563
2022-10-20 11:00:00,19208.09,19199.0,-9.090000000000146,19200.2,-7.889999999999418
2022-10-20 12:00:00,19134.65,19126.6,-8.05000000000291,19128.0,-6.650000000001455
2022-10-20 13:00:00,19173.18,19163.0,-10.180000000000291,19169.5,-3.680000000000291
2022-10-20 14:00:00,19326.31,19316.3,-10.010000000002037,19321.2,-5.110000000000582
2022-10-20 15:00:00,19253.3,19244.3,-9.0,19247.3,-6.0
2022-10-20 16:00:00,19183.91,19173.4,-10.5099999999984,19171.9,-12.0099999999984
2022-10-20 17:00:00,19099.11,19091.6,-7.510000000002037,19084.5,-14.610000000000582
2022-10-20 18:00:00,19062.89,19054.7,-8.18999999999869,19054.6,-8.290000000000873
2022-10-20 19:00:00,19063.82,19055.8,-8.020000000000437,19056.1,-7.720000000001164
2022-10-20 20:00:00,19031.08,19021.3,-9.780000000002474,19018.1,-12.980000000003201
2022-10-20 21:00:00,19073.92,19063.0,-10.919999999998254,19066.1,-7.819999999999709
2022-10-20 22:00:00,19034.04,19026.1,-7.940000000002328,19025.6,-8.440000000002328
2022-10-20 23:00:00,19041.92,19034.7,-7.219999999997526,19036.2,-5.719999999997526
2022-10-21 00:00:00,19049.62,19039.6,-10.020000000000437,19045.8,-3.819999999999709
2022-10-21 01:00:00,19065.24,19057.8,-7.440000000002328,19056.5,-8.7400000000016
2022-10-21 02:00:00,19110.37,19101.8,-8.569999999999709,19100.0,-10.369999999998981
2022-10-21 03:00:00,19051.77,19044.0,-7.770000000000437,19043.0,-8.770000000000437
2022-10-21 04:00:00,19047.46,19040.0,-7.459999999999127,19035.6,-11.860000000000582
2022-10-21 05:00:00,19043.53,19034.9,-8.62999999999738,19033.9,-9.62999999999738
2022-10-21 06:00:00,19036.68,19027.4,-9.279999999998836,19027.1,-9.580000000001746
2022-10-21 07:00:00,19027.86,19019.4,-8.459999999999127,19019.1,-8.760000000002037
2022-10-21 08:00:00,18980.39,18973.0,-7.389999999999418,18971.4,-8.989999999997963
2022-10-21 09:00:00,19011.0,19002.2,-8.799999999999272,19004.4,-6.599999999998545
2022-10-21 10:00:00,19003.17,18993.4,-9.769999999996799,18996.0,-7.169999999998254
2022-10-21 11:00:00,18945.65,18934.3,-11.350000000002183,18935.4,-10.25
2022-10-21 12:00:00,18879.27,18870.1,-9.170000000001892,18871.8,-7.470000000001164
2022-10-21 13:00:00,19065.36,19054.0,-11.360000000000582,19056.8,-8.56000000000131
2022-10-21 14:00:00,18976.14,18966.4,-9.739999999997963,18968.3,-7.8400000000001455
2022-10-21 15:00:00,19168.25,19158.7,-9.549999999999272,19156.2,-12.049999999999272
2022-10-21 16:00:00,19127.76,19116.9,-10.859999999996944,19119.2,-8.559999999997672
2022-10-21 17:00:00,19150.98,19140.0,-10.979999999999563,19143.6,-7.380000000001019
2022-10-21 18:00:00,19139.66,19130.3,-9.360000000000582,19131.6,-8.06000000000131
2022-10-21 19:00:00,19189.22,19178.8,-10.420000000001892,19181.6,-7.620000000002619
2022-10-21 20:00:00,19177.82,19168.1,-9.720000000001164,19168.8,-9.020000000000437
2022-10-21 21:00:00,19153.8,19146.0,-7.799999999999272,19146.4,-7.399999999997817
2022-10-21 22:00:00,19189.37,19179.9,-9.469999999997526,19180.7,-8.669999999998254
2022-10-21 23:00:00,19164.37,19150.9,-13.469999999997526,19157.1,-7.270000000000437
2022-10-22 00:00:00,19164.71,19156.8,-7.9099999999998545,19155.6,-9.110000000000582
2022-10-22 01:00:00,19155.82,19148.7,-7.119999999998981,19150.7,-5.119999999998981
2022-10-22 02:00:00,19128.58,19118.8,-9.780000000002474,19124.1,-4.480000000003201
2022-10-22 03:00:00,19151.22,19142.0,-9.220000000001164,19142.4,-8.819999999999709
2022-10-22 04:00:00,19148.21,19137.9,-10.309999999997672,19144.1,-4.110000000000582
2022-10-22 05:00:00,19141.13,19133.3,-7.830000000001746,19138.6,-2.530000000002474
2022-10-22 06:00:00,19144.58,19136.7,-7.880000000001019,19138.3,-6.280000000002474
2022-10-22 07:00:00,19163.58,19155.3,-8.280000000002474,19155.0,-8.580000000001746
2022-10-22 08:00:00,19155.28,19147.9,-7.379999999997381,19151.0,-4.279999999998836
2022-10-22 09:00:00,19142.66,19132.0,-10.659999999999854,19134.7,-7.959999999999127
2022-10-22 10:00:00,19167.28,19156.6,-10.680000000000291,19162.0,-5.279999999998836
2022-10-22 11:00:00,19178.66,19168.9,-9.7599999999984,19169.1,-9.56000000000131
2022-10-22 12:00:00,19182.02,19173.5,-8.520000000000437,19176.8,-5.220000000001164
2022-10-22 13:00:00,19196.56,19182.9,-13.659999999999854,19185.6,-10.960000000002765
2022-10-22 14:00:00,19236.2,19226.4,-9.799999999999272,19221.4,-14.799999999999272
2022-10-22 15:00:00,19235.65,19223.7,-11.950000000000728,19230.7,-4.950000000000728
2022-10-22 16:00:00,19193.86,19185.0,-8.860000000000582,19185.1,-8.760000000002037
2022-10-22 17:00:00,19152.02,19141.9,-10.119999999998981,19141.8,-10.220000000001164
2022-10-22 18:00:00,19170.15,19160.6,-9.55000000000291,19164.7,-5.450000000000728
2022-10-22 19:00:00,19183.83,19175.1,-8.730000000003201,19172.7,-11.130000000001019
2022-10-22 20:00:00,19216.76,19206.8,-9.959999999999127,19213.4,-3.359999999996944
2022-10-22 21:00:00,19201.97,19195.0,-6.970000000001164,19201.8,-0.17000000000189175
2022-10-22 22:00:00,19192.32,19185.1,-7.220000000001164,19185.9,-6.419999999998254
2022-10-22 23:00:00,19204.35,19195.1,-9.25,19194.9,-9.44999999999709
2022-10-23 00:00:00,19195.63,19186.6,-9.030000000002474,19191.0,-4.630000000001019
2022-10-23 01:00:00,19179.22,19170.5,-8.720000000001164,19169.3,-9.920000000001892
2022-10-23 02:00:00,19196.97,19186.3,-10.670000000001892,19191.7,-5.270000000000437
2022-10-23 03:00:00,19197.59,19188.9,-8.68999999999869,19189.7,-7.889999999999418
2022-10-23 04:00:00,19185.28,19176.3,-8.979999999999563,19176.3,-8.979999999999563
2022-10-23 05:00:00,19178.98,19167.4,-11.579999999998108,19165.1,-13.880000000001019
2022-10-23 06:00:00,19177.36,19167.2,-10.159999999999854,19162.9,-14.459999999999127
2022-10-23 07:00:00,19162.37,19151.6,-10.770000000000437,19152.0,-10.369999999998981
2022-10-23 08:00:00,19184.09,19173.3,-10.790000000000873,19173.8,-10.290000000000873
2022-10-23 09:00:00,19184.13,19172.9,-11.229999999999563,19176.2,-7.930000000000291
2022-10-23 10:00:00,19170.01,19160.0,-10.0099999999984,19163.1,-6.9099999999998545
2022-10-23 11:00:00,19151.78,19142.0,-9.779999999998836,19150.5,-1.2799999999988358
2022-10-23 12:00:00,19150.81,19142.9,-7.9099999999998545,19142.6,-8.210000000002765
2022-10-23 13:00:00,19176.27,19169.2,-7.069999999999709,19169.7,-6.569999999999709
2022-10-23 14:00:00,19187.66,19181.6,-6.06000000000131,19183.6,-4.06000000000131
2022-10-23 15:00:00,19190.14,19180.6,-9.540000000000873,19186.5,-3.639999999999418
2022-10-23 16:00:00,19178.34,19168.9,-9.43999999999869,19171.0,-7.3400000000001455
2022-10-23 17:00:00,19476.02,19468.7,-7.319999999999709,19470.4,-5.619999999998981
2022-10-23 18:00:00,19437.83,19434.5,-3.3300000000017462,19435.0,-2.8300000000017462
2022-10-23 19:00:00,19499.83,19492.2,-7.630000000001019,19493.5,-6.330000000001746
2022-10-23 20:00:00,19496.63,19490.3,-6.330000000001746,19488.8,-7.830000000001746
2022-10-23 21:00:00,19538.12,19533.1,-5.020000000000437,19529.4,-8.719999999997526
2022-10-23 22:00:00,19592.96,19584.1,-8.860000000000582,19585.0,-7.959999999999127
2022-10-23 23:00:00,19570.4,19560.7,-9.700000000000728,19560.6,-9.80000000000291
2022-10-24 00:00:00,19518.82,19510.4,-8.419999999998254,19513.3,-5.520000000000437
2022-10-24 01:00:00,19412.47,19406.5,-5.970000000001164,19404.6,-7.870000000002619
2022-10-24 02:00:00,19414.68,19406.2,-8.479999999999563,19406.4,-8.279999999998836
2022-10-24 03:00:00,19391.97,19384.0,-7.970000000001164,19383.4,-8.569999999999709
2022-10-24 04:00:00,19336.06,19328.8,-7.260000000002037,19329.2,-6.860000000000582
2022-10-24 05:00:00,19336.43,19327.7,-8.729999999999563,19327.2,-9.229999999999563
2022-10-24 06:00:00,19295.21,19284.9,-10.309999999997672,19286.7,-8.5099999999984
2022-10-24 07:00:00,19322.4,19318.4,-4.0,19318.5,-3.900000000001455
2022-10-24 08:00:00,19340.28,19330.0,-10.279999999998836,19335.1,-5.180000000000291
2022-10-24 09:00:00,19382.51,19375.1,-7.4099999999998545,19379.8,-2.709999999999127
2022-10-24 10:00:00,19403.21,19395.7,-7.509999999998399,19401.1,-2.110000000000582
2022-10-24 11:00:00,19423.63,19412.6,-11.030000000002474,19415.6,-8.030000000002474
2022-10-24 12:00:00,19373.05,19364.9,-8.149999999997817,19360.8,-12.25
2022-10-24 13:00:00,19352.4,19341.8,-10.600000000002183,19344.7,-7.700000000000728
2022-10-24 14:00:00,19276.76,19264.7,-12.059999999997672,19270.1,-6.6599999999998545
2022-10-24 15:00:00,19301.96,19291.7,-10.2599999999984,19298.6,-3.360000000000582
2022-10-24 16:00:00,19272.81,19263.1,-9.710000000002765,19260.2,-12.610000000000582
2022-10-24 17:00:00,19285.52,19276.4,-9.119999999998981,19276.0,-9.520000000000437
2022-10-24 18:00:00,19334.65,19325.8,-8.850000000002183,19327.8,-6.850000000002183
2022-10-24 19:00:00,19343.23,19335.9,-7.329999999998108,19334.6,-8.630000000001019
2022-10-24 20:00:00,19378.53,19371.0,-7.529999999998836,19368.1,-10.430000000000291
2022-10-24 21:00:00,19366.42,19357.3,-9.119999999998981,19352.3,-14.119999999998981
